timestamp,server_id,role,region,cpu_usage_pct,memory_usage_pct,disk_io_mbs,network_latency_ms,packet_loss_pct,error_rate_5xx,active_connections,temperature_celsius,incident_type,is_anomaly,failure_within_1h
2026-08-02 02:56:00,srv-web-01,Web Server,sa-east-1,19.57,43.09,9.06,26.14,0.073,0.01,138,51.3,None,0,0
2026-08-02 03:04:00,srv-web-01,Web Server,sa-east-1,13.73,40.04,11.0,24.55,0.014,0.056,80,45.9,None,0,0
2026-08-02 03:12:00,srv-web-01,Web Server,sa-east-1,17.38,41.12,4.54,22.37,0.006,0.002,92,51.0,None,0,0
2026-08-02 03:20:00,srv-web-01,Web Server,sa-east-1,21.55,41.28,7.48,29.09,0.038,0.003,113,51.5,None,0,0
2026-08-02 03:28:00,srv-web-01,Web Server,sa-east-1,15.55,41.75,6.21,26.53,0.095,0.006,118,47.4,None,0,0
2026-08-02 03:36:00,srv-web-01,Web Server,sa-east-1,21.29,41.65,10.6,26.72,0.001,0.001,35,51.0,None,0,0
2026-08-02 03:44:00,srv-web-01,Web Server,sa-east-1,18.81,41.66,11.15,29.28,0.11,0.001,58,48.6,None,0,0
2026-08-02 03:52:00,srv-web-01,Web Server,sa-east-1,19.18,39.93,12.4,25.57,0.025,0.072,58,50.8,None,0,0
2026-08-02 04:00:00,srv-web-01,Web Server,sa-east-1,14.0,40.75,12.05,30.61,0.03,0.002,110,48.8,None,0,0
2026-08-02 04:08:00,srv-web-01,Web Server,sa-east-1,17.37,41.57,7.03,28.52,0.025,0.013,111,49.9,None,0,0
2026-08-02 04:16:00,srv-web-01,Web Server,sa-east-1,8.67,40.44,14.39,32.5,0.003,0.014,97,48.1,None,0,0
2026-08-02 04:24:00,srv-web-01,Web Server,sa-east-1,14.86,40.84,9.0,26.52,0.057,0.015,110,47.9,None,0,0
2026-08-02 04:32:00,srv-web-01,Web Server,sa-east-1,16.29,39.49,15.95,28.31,0.031,0.014,111,47.7,None,0,0
2026-08-02 04:40:00,srv-web-01,Web Server,sa-east-1,16.01,44.4,12.23,25.62,0.014,0.031,151,49.8,None,0,0
2026-08-02 04:48:00,srv-web-01,Web Server,sa-east-1,16.13,44.66,12.13,30.24,0.007,0.024,90,49.8,None,0,0
2026-08-02 04:56:00,srv-web-01,Web Server,sa-east-1,16.72,41.66,7.15,29.42,0.023,0.019,107,50.4,None,0,0
2026-08-02 05:04:00,srv-web-01,Web Server,sa-east-1,17.81,43.23,6.74,29.47,0.085,0.011,138,52.1,None,0,0
2026-08-02 05:12:00,srv-web-01,Web Server,sa-east-1,20.31,43.02,13.16,27.95,0.008,0.039,113,51.3,None,0,0
2026-08-02 05:20:00,srv-web-01,Web Server,sa-east-1,14.96,44.52,18.91,28.46,0.025,0.009,143,48.2,None,0,0
2026-08-02 05:28:00,srv-web-01,Web Server,sa-east-1,15.19,41.58,16.66,29.83,0.004,0.005,102,47.1,None,0,0
2026-08-02 05:36:00,srv-web-01,Web Server,sa-east-1,24.54,41.94,18.68,31.82,0.017,0.037,123,50.8,None,0,0
2026-08-02 05:44:00,srv-web-01,Web Server,sa-east-1,15.93,43.13,6.83,31.19,0.046,0.001,121,48.1,None,0,0
2026-08-02 05:52:00,srv-web-01,Web Server,sa-east-1,21.35,41.72,17.22,26.17,0.047,0.014,90,49.2,None,0,0
2026-08-02 06:00:00,srv-web-01,Web Server,sa-east-1,21.3,42.92,14.75,29.88,0.062,0.022,127,49.7,None,0,0
2026-08-02 06:08:00,srv-web-01,Web Server,sa-east-1,22.06,46.05,12.47,26.99,0.025,0.04,63,51.2,None,0,0
2026-08-02 06:16:00,srv-web-01,Web Server,sa-east-1,18.03,42.49,14.93,29.36,0.013,0.039,132,48.7,None,0,0
2026-08-02 06:24:00,srv-web-01,Web Server,sa-east-1,22.7,43.79,8.73,31.19,0.071,0.007,129,52.6,None,0,0
2026-08-02 06:32:00,srv-web-01,Web Server,sa-east-1,19.53,42.08,13.45,28.46,0.014,0.018,95,48.2,None,0,0
2026-08-02 06:40:00,srv-web-01,Web Server,sa-east-1,23.84,45.81,13.15,28.77,0.063,0.001,124,52.1,None,0,0
2026-08-02 06:48:00,srv-web-01,Web Server,sa-east-1,17.47,43.19,18.69,30.15,0.084,0.017,56,49.7,None,0,0
2026-08-02 06:56:00,srv-web-01,Web Server,sa-east-1,18.63,39.49,16.5,31.93,0.089,0.012,165,50.8,None,0,0
2026-08-02 07:04:00,srv-web-01,Web Server,sa-east-1,26.85,44.15,14.45,26.02,0.004,0.01,180,51.3,None,0,0
2026-08-02 07:12:00,srv-web-01,Web Server,sa-east-1,21.74,43.83,14.42,32.65,0.04,0.001,109,48.5,None,0,0
2026-08-02 07:20:00,srv-web-01,Web Server,sa-east-1,19.36,42.8,12.19,27.92,0.142,0.008,93,49.3,None,0,0
2026-08-02 07:28:00,srv-web-01,Web Server,sa-east-1,16.42,44.26,14.87,26.42,0.0,0.0,122,47.7,None,0,0
2026-08-02 07:36:00,srv-web-01,Web Server,sa-east-1,23.0,45.33,5.21,29.61,0.107,0.01,136,49.5,None,0,0
2026-08-02 07:44:00,srv-web-01,Web Server,sa-east-1,20.95,41.51,20.09,29.46,0.027,0.024,114,48.0,None,0,0
2026-08-02 07:52:00,srv-web-01,Web Server,sa-east-1,15.94,40.11,16.17,30.47,0.037,0.007,121,48.6,None,0,0
2026-08-02 08:00:00,srv-web-01,Web Server,sa-east-1,28.07,44.6,13.61,27.7,0.024,0.009,129,50.7,None,0,0
2026-08-02 08:08:00,srv-web-01,Web Server,sa-east-1,22.14,43.15,13.94,28.22,0.114,0.022,108,51.9,None,0,0
2026-08-02 08:16:00,srv-web-01,Web Server,sa-east-1,22.43,43.07,18.72,30.02,0.038,0.041,121,50.7,None,0,0
2026-08-02 08:24:00,srv-web-01,Web Server,sa-east-1,18.94,43.25,15.13,29.17,0.014,0.013,123,49.4,None,0,0
2026-08-02 08:32:00,srv-web-01,Web Server,sa-east-1,23.66,41.23,21.73,27.89,0.042,0.037,122,52.8,None,0,0
2026-08-02 08:40:00,srv-web-01,Web Server,sa-east-1,19.08,44.76,20.51,28.31,0.024,0.032,146,49.7,None,0,0
2026-08-02 08:48:00,srv-web-01,Web Server,sa-east-1,22.94,44.58,19.58,26.19,0.019,0.018,166,51.8,None,0,0
2026-08-02 08:56:00,srv-web-01,Web Server,sa-east-1,19.75,42.4,10.18,29.28,0.088,0.008,174,51.2,None,0,0
2026-08-02 09:04:00,srv-web-01,Web Server,sa-east-1,21.74,42.78,7.39,28.13,0.045,0.019,111,49.4,None,0,0
2026-08-02 09:12:00,srv-web-01,Web Server,sa-east-1,23.75,43.68,11.85,30.62,0.027,0.001,156,50.7,None,0,0
2026-08-02 09:20:00,srv-web-01,Web Server,sa-east-1,22.45,43.0,15.55,29.06,0.007,0.0,137,52.2,None,0,0
2026-08-02 09:28:00,srv-web-01,Web Server,sa-east-1,26.07,42.68,19.56,29.15,0.037,0.035,141,51.8,None,0,0
2026-08-02 09:36:00,srv-web-01,Web Server,sa-east-1,18.73,41.2,10.19,30.13,0.032,0.016,161,49.8,None,0,0
2026-08-02 09:44:00,srv-web-01,Web Server,sa-east-1,18.05,42.27,12.29,28.63,0.002,0.008,96,50.0,None,0,0
2026-08-02 09:52:00,srv-web-01,Web Server,sa-east-1,20.71,43.69,26.68,28.05,0.027,0.01,174,52.1,None,0,0
2026-08-02 10:00:00,srv-web-01,Web Server,sa-east-1,20.26,44.17,14.05,29.7,0.026,0.016,153,50.2,None,0,0
2026-08-02 10:08:00,srv-web-01,Web Server,sa-east-1,28.47,43.47,17.98,29.15,0.005,0.032,163,51.5,None,0,0
2026-08-02 10:16:00,srv-web-01,Web Server,sa-east-1,26.08,43.25,22.14,29.85,0.036,0.009,125,50.5,None,0,0
2026-08-02 10:24:00,srv-web-01,Web Server,sa-east-1,22.76,45.79,5.88,36.24,0.034,0.04,147,50.7,None,0,0
2026-08-02 10:32:00,srv-web-01,Web Server,sa-east-1,26.75,44.48,19.39,30.16,0.009,0.002,144,52.8,None,0,0
2026-08-02 10:40:00,srv-web-01,Web Server,sa-east-1,27.07,38.04,19.94,30.39,0.001,0.013,178,52.7,None,0,0
2026-08-02 10:48:00,srv-web-01,Web Server,sa-east-1,22.36,44.07,11.85,27.25,0.065,0.007,174,50.9,None,0,0
2026-08-02 10:56:00,srv-web-01,Web Server,sa-east-1,27.66,44.28,13.54,30.89,0.056,0.029,180,52.6,None,0,0
2026-08-02 11:04:00,srv-web-01,Web Server,sa-east-1,26.41,45.28,16.65,28.27,0.003,0.01,134,51.2,None,0,0
2026-08-02 11:12:00,srv-web-01,Web Server,sa-east-1,22.45,42.81,7.35,30.47,0.003,0.014,167,51.4,None,0,0
2026-08-02 11:20:00,srv-web-01,Web Server,sa-east-1,19.63,42.0,13.0,28.17,0.065,0.053,172,49.3,None,0,0
2026-08-02 11:28:00,srv-web-01,Web Server,sa-east-1,24.37,39.77,20.04,27.58,0.154,0.019,185,49.3,None,0,0
2026-08-02 11:36:00,srv-web-01,Web Server,sa-east-1,14.75,43.71,25.88,32.54,0.003,0.023,172,47.0,None,0,0
2026-08-02 11:44:00,srv-web-01,Web Server,sa-east-1,27.0,44.29,22.19,35.59,0.006,0.03,151,49.4,None,0,0
2026-08-02 11:52:00,srv-web-01,Web Server,sa-east-1,22.91,42.64,14.28,30.37,0.055,0.008,152,50.4,None,0,0
2026-08-02 12:00:00,srv-web-01,Web Server,sa-east-1,24.2,43.66,21.03,28.34,0.015,0.002,118,49.8,None,0,0
2026-08-02 12:08:00,srv-web-01,Web Server,sa-east-1,23.68,44.95,18.21,30.46,0.023,0.048,161,50.5,None,0,0
2026-08-02 12:16:00,srv-web-01,Web Server,sa-east-1,26.26,42.33,4.7,29.8,0.04,0.024,176,52.8,None,0,0
2026-08-02 12:24:00,srv-web-01,Web Server,sa-east-1,25.63,43.73,13.79,29.43,0.061,0.021,148,50.6,None,0,0
2026-08-02 12:32:00,srv-web-01,Web Server,sa-east-1,25.29,44.45,9.64,25.47,0.009,0.009,139,50.9,None,0,0
2026-08-02 12:40:00,srv-web-01,Web Server,sa-east-1,23.67,45.98,18.47,30.65,0.01,0.021,177,50.5,None,0,0
2026-08-02 12:48:00,srv-web-01,Web Server,sa-east-1,27.57,41.43,9.05,31.68,0.006,0.021,129,53.1,None,0,0
2026-08-02 12:56:00,srv-web-01,Web Server,sa-east-1,21.01,46.31,12.28,31.31,0.088,0.007,137,49.7,None,0,0
2026-08-02 13:04:00,srv-web-01,Web Server,sa-east-1,25.27,41.55,20.45,29.0,0.001,0.01,145,49.9,None,0,0
2026-08-02 13:12:00,srv-web-01,Web Server,sa-east-1,16.1,43.0,28.77,31.58,0.0,0.012,150,49.2,None,0,0
2026-08-02 13:20:00,srv-web-01,Web Server,sa-east-1,20.86,45.34,20.24,31.44,0.029,0.075,166,50.6,None,0,0
2026-08-02 13:28:00,srv-web-01,Web Server,sa-east-1,23.68,42.29,17.13,33.08,0.017,0.009,153,50.7,None,0,0
2026-08-02 13:36:00,srv-web-01,Web Server,sa-east-1,25.45,43.75,15.45,32.95,0.02,0.007,146,49.2,None,0,0
2026-08-02 13:44:00,srv-web-01,Web Server,sa-east-1,24.14,46.29,16.61,30.41,0.132,0.002,117,50.0,None,0,0
2026-08-02 13:52:00,srv-web-01,Web Server,sa-east-1,23.35,42.72,22.85,31.05,0.035,0.003,160,51.9,None,0,0
2026-08-02 14:00:00,srv-web-01,Web Server,sa-east-1,30.1,41.45,12.32,27.4,0.1,0.007,172,52.3,None,0,0
2026-08-02 14:08:00,srv-web-01,Web Server,sa-east-1,23.34,43.53,12.13,34.07,0.006,0.063,106,50.8,None,0,0
2026-08-02 14:16:00,srv-web-01,Web Server,sa-east-1,31.43,43.26,15.28,29.16,0.066,0.012,90,54.6,None,0,0
2026-08-02 14:24:00,srv-web-01,Web Server,sa-east-1,19.25,42.75,14.01,31.02,0.129,0.004,105,49.9,None,0,0
2026-08-02 14:32:00,srv-web-01,Web Server,sa-east-1,31.19,40.76,17.02,28.5,0.159,0.004,155,52.8,None,0,0
2026-08-02 14:40:00,srv-web-01,Web Server,sa-east-1,21.74,44.08,25.01,29.41,0.011,0.02,119,50.7,None,0,0
2026-08-02 14:48:00,srv-web-01,Web Server,sa-east-1,29.04,43.82,14.33,29.77,0.0,0.009,111,52.9,None,0,0
2026-08-02 14:56:00,srv-web-01,Web Server,sa-east-1,26.8,42.35,13.46,30.27,0.022,0.001,194,51.2,None,0,0
2026-08-02 15:04:00,srv-web-01,Web Server,sa-east-1,22.31,41.98,19.43,29.35,0.2,0.001,125,51.8,None,0,0
2026-08-02 15:12:00,srv-web-01,Web Server,sa-east-1,28.38,42.04,6.28,31.7,0.062,0.006,91,53.0,None,0,0
2026-08-02 15:20:00,srv-web-01,Web Server,sa-east-1,19.02,44.42,15.58,27.74,0.01,0.001,129,50.1,None,0,0
2026-08-02 15:28:00,srv-web-01,Web Server,sa-east-1,23.47,44.13,25.28,26.49,0.029,0.028,116,49.0,None,0,0
2026-08-02 15:36:00,srv-web-01,Web Server,sa-east-1,22.28,44.72,14.65,32.61,0.028,0.005,106,50.7,None,0,0
2026-08-02 15:44:00,srv-web-01,Web Server,sa-east-1,25.88,42.28,2.16,29.95,0.067,0.036,167,50.0,None,0,0
2026-08-02 15:52:00,srv-web-01,Web Server,sa-east-1,24.98,45.16,6.17,30.16,0.022,0.001,144,50.4,None,0,0
2026-08-02 16:00:00,srv-web-01,Web Server,sa-east-1,20.06,43.05,9.51,27.31,0.01,0.0,151,48.2,None,0,0
2026-08-02 16:08:00,srv-web-01,Web Server,sa-east-1,24.58,43.8,6.2,28.09,0.016,0.025,121,51.4,None,0,0
2026-08-02 16:16:00,srv-web-01,Web Server,sa-east-1,24.81,42.49,11.72,32.26,0.036,0.022,134,50.0,None,0,0
2026-08-02 16:24:00,srv-web-01,Web Server,sa-east-1,18.97,43.86,16.68,32.18,0.122,0.001,147,47.5,None,0,0
2026-08-02 16:32:00,srv-web-01,Web Server,sa-east-1,25.37,41.1,12.54,29.84,0.029,0.014,145,50.9,None,0,0
2026-08-02 16:40:00,srv-web-01,Web Server,sa-east-1,23.37,44.46,12.73,32.89,0.102,0.024,145,51.0,None,0,0
2026-08-02 16:48:00,srv-web-01,Web Server,sa-east-1,24.24,41.73,11.41,27.06,0.016,0.077,138,51.7,None,0,0
2026-08-02 16:56:00,srv-web-01,Web Server,sa-east-1,22.71,45.83,14.05,30.56,0.019,0.004,144,51.4,None,0,0
2026-08-02 17:04:00,srv-web-01,Web Server,sa-east-1,19.89,42.66,6.35,28.47,0.049,0.034,138,49.6,None,0,0
2026-08-02 17:12:00,srv-web-01,Web Server,sa-east-1,20.74,41.57,17.3,29.99,0.008,0.032,70,51.1,None,0,0
2026-08-02 17:20:00,srv-web-01,Web Server,sa-east-1,18.84,41.18,17.14,28.32,0.045,0.032,140,47.6,None,0,0
2026-08-02 17:28:00,srv-web-01,Web Server,sa-east-1,24.56,43.18,11.7,29.35,0.032,0.007,96,49.3,None,0,0
2026-08-02 17:36:00,srv-web-01,Web Server,sa-east-1,14.78,44.68,10.26,32.09,0.003,0.031,107,46.1,None,0,0
2026-08-02 17:44:00,srv-web-01,Web Server,sa-east-1,16.0,44.88,12.49,27.89,0.116,0.021,147,50.2,None,0,0
2026-08-02 17:52:00,srv-web-01,Web Server,sa-east-1,18.44,40.24,11.07,29.46,0.013,0.006,126,49.1,None,0,0
2026-08-02 18:00:00,srv-web-01,Web Server,sa-east-1,19.61,41.23,11.85,27.05,0.054,0.024,70,48.4,None,0,0
2026-08-02 18:08:00,srv-web-01,Web Server,sa-east-1,14.06,41.4,12.45,25.96,0.013,0.007,120,48.0,None,0,0
2026-08-02 18:16:00,srv-web-01,Web Server,sa-east-1,16.57,42.86,9.99,28.28,0.037,0.02,82,49.6,None,0,0
2026-08-02 18:24:00,srv-web-01,Web Server,sa-east-1,21.73,40.45,16.69,31.85,0.015,0.006,138,50.4,None,0,0
2026-08-02 18:32:00,srv-web-01,Web Server,sa-east-1,20.62,43.1,14.41,26.08,0.048,0.023,106,49.7,None,0,0
2026-08-02 18:40:00,srv-web-01,Web Server,sa-east-1,13.13,43.39,15.18,28.57,0.02,0.037,125,46.5,None,0,0
2026-08-02 18:48:00,srv-web-01,Web Server,sa-east-1,18.2,42.12,13.32,27.92,0.098,0.011,98,47.2,None,0,0
2026-08-02 18:56:00,srv-web-01,Web Server,sa-east-1,24.21,44.9,5.6,30.0,0.05,0.002,115,50.5,None,0,0
2026-08-02 19:04:00,srv-web-01,Web Server,sa-east-1,15.14,41.14,7.34,26.91,0.003,0.012,124,50.0,None,0,0
2026-08-02 19:12:00,srv-web-01,Web Server,sa-east-1,15.66,42.79,14.29,29.48,0.108,0.016,118,46.9,None,0,0
2026-08-02 19:20:00,srv-web-01,Web Server,sa-east-1,20.54,43.93,7.85,28.58,0.019,0.051,131,52.6,None,0,0
2026-08-02 19:28:00,srv-web-01,Web Server,sa-east-1,14.56,39.82,13.06,29.9,0.062,0.012,70,48.9,None,0,0
2026-08-02 19:36:00,srv-web-01,Web Server,sa-east-1,15.0,45.38,21.38,26.89,0.11,0.001,88,49.2,None,0,0
2026-08-02 19:44:00,srv-web-01,Web Server,sa-east-1,15.58,42.18,11.42,24.55,0.002,0.014,89,50.1,None,0,0
2026-08-02 19:52:00,srv-web-01,Web Server,sa-east-1,12.36,43.7,9.77,27.79,0.003,0.004,120,47.9,None,0,0
2026-08-02 20:00:00,srv-web-01,Web Server,sa-east-1,18.57,43.95,9.39,27.09,0.015,0.006,173,50.7,None,0,0
2026-08-02 20:08:00,srv-web-01,Web Server,sa-east-1,11.67,39.81,13.34,29.37,0.015,0.049,95,47.7,None,0,0
2026-08-02 20:16:00,srv-web-01,Web Server,sa-east-1,16.53,38.17,9.67,26.54,0.032,0.014,106,48.3,None,0,0
2026-08-02 20:24:00,srv-web-01,Web Server,sa-east-1,19.29,43.01,12.81,29.43,0.023,0.019,108,48.3,None,0,0
2026-08-02 20:32:00,srv-web-01,Web Server,sa-east-1,17.84,40.47,8.51,27.59,0.007,0.0,119,50.1,None,0,0
2026-08-02 20:40:00,srv-web-01,Web Server,sa-east-1,11.38,42.2,6.95,25.63,0.004,0.005,155,47.7,None,0,0
2026-08-02 20:48:00,srv-web-01,Web Server,sa-east-1,10.76,41.06,15.5,32.29,0.021,0.011,140,47.5,None,0,0
2026-08-02 20:56:00,srv-web-01,Web Server,sa-east-1,12.4,43.02,2.0,28.09,0.082,0.02,67,47.6,None,0,0
2026-08-02 21:04:00,srv-web-01,Web Server,sa-east-1,12.05,42.5,5.72,27.24,0.047,0.005,113,47.1,None,0,0
2026-08-02 21:12:00,srv-web-01,Web Server,sa-east-1,15.29,39.41,8.6,27.93,0.063,0.001,156,46.9,None,0,0
2026-08-02 21:20:00,srv-web-01,Web Server,sa-east-1,20.14,43.8,11.42,31.52,0.072,0.034,88,51.1,None,0,0
2026-08-02 21:28:00,srv-web-01,Web Server,sa-east-1,18.73,40.86,3.33,27.57,0.077,0.043,69,49.2,None,0,0
2026-08-02 21:36:00,srv-web-01,Web Server,sa-east-1,19.1,41.15,9.63,28.07,0.003,0.042,109,46.7,None,0,0
2026-08-02 21:44:00,srv-web-01,Web Server,sa-east-1,12.53,42.33,15.77,26.95,0.023,0.117,40,48.3,None,0,0
2026-08-02 21:52:00,srv-web-01,Web Server,sa-east-1,12.32,39.8,6.57,27.54,0.018,0.012,109,49.0,None,0,0
2026-08-02 22:00:00,srv-web-01,Web Server,sa-east-1,16.71,39.88,8.62,27.87,0.065,0.03,68,48.8,None,0,0
2026-08-02 22:08:00,srv-web-01,Web Server,sa-east-1,15.94,44.53,13.08,29.45,0.065,0.015,96,47.4,None,0,0
2026-08-02 22:16:00,srv-web-01,Web Server,sa-east-1,19.15,43.16,7.28,26.89,0.088,0.028,90,49.7,None,0,0
2026-08-02 22:24:00,srv-web-01,Web Server,sa-east-1,20.11,43.82,10.39,29.71,0.04,0.003,130,49.4,None,0,0
2026-08-02 22:32:00,srv-web-01,Web Server,sa-east-1,11.11,40.7,3.94,26.25,0.01,0.011,84,48.2,None,0,0
2026-08-02 22:40:00,srv-web-01,Web Server,sa-east-1,10.83,44.6,11.89,29.86,0.064,0.006,56,48.1,None,0,0
2026-08-02 22:48:00,srv-web-01,Web Server,sa-east-1,14.54,42.85,3.41,26.0,0.008,0.024,95,46.4,None,0,0
2026-08-02 22:56:00,srv-web-01,Web Server,sa-east-1,16.85,39.63,12.01,29.03,0.057,0.004,89,48.1,None,0,0
2026-08-02 23:04:00,srv-web-01,Web Server,sa-east-1,10.29,38.31,10.96,24.64,0.002,0.022,99,46.5,None,0,0
2026-08-02 23:12:00,srv-web-01,Web Server,sa-east-1,12.62,43.15,10.86,28.39,0.011,0.017,101,48.3,None,0,0
2026-08-02 23:20:00,srv-web-01,Web Server,sa-east-1,10.18,41.39,8.96,27.48,0.061,0.017,109,45.3,None,0,0
2026-08-02 23:28:00,srv-web-01,Web Server,sa-east-1,15.88,44.22,11.07,29.92,0.033,0.02,88,49.7,None,0,0
2026-08-02 23:36:00,srv-web-01,Web Server,sa-east-1,14.19,41.87,7.36,30.86,0.049,0.01,94,46.3,None,0,0
2026-08-02 23:44:00,srv-web-01,Web Server,sa-east-1,14.95,38.04,12.24,29.5,0.036,0.001,130,47.6,None,0,0
2026-08-02 23:52:00,srv-web-01,Web Server,sa-east-1,9.95,44.49,18.92,27.74,0.048,0.021,63,46.2,None,0,0
2026-08-03 00:00:00,srv-web-01,Web Server,sa-east-1,25.31,45.83,16.81,27.44,0.024,0.022,117,51.5,None,0,0
2026-08-03 00:08:00,srv-web-01,Web Server,sa-east-1,26.45,44.34,16.08,30.13,0.13,0.015,62,51.0,None,0,0
2026-08-03 00:16:00,srv-web-01,Web Server,sa-east-1,21.87,40.73,15.95,28.8,0.035,0.018,114,49.9,None,0,0
2026-08-03 00:24:00,srv-web-01,Web Server,sa-east-1,20.79,41.99,15.01,27.69,0.085,0.043,98,50.6,None,0,0
2026-08-03 00:32:00,srv-web-01,Web Server,sa-east-1,23.29,41.36,18.54,27.95,0.236,0.001,132,51.5,None,0,0
2026-08-03 00:40:00,srv-web-01,Web Server,sa-east-1,21.02,43.64,11.51,28.83,0.148,0.034,121,49.0,None,0,0
2026-08-03 00:48:00,srv-web-01,Web Server,sa-east-1,20.58,40.04,11.68,28.67,0.007,0.003,125,50.3,None,0,0
2026-08-03 00:56:00,srv-web-01,Web Server,sa-east-1,24.33,41.67,8.16,27.17,0.011,0.003,108,49.3,None,0,0
2026-08-03 01:04:00,srv-web-01,Web Server,sa-east-1,19.75,43.17,17.21,28.15,0.006,0.008,127,48.5,None,0,0
2026-08-03 01:12:00,srv-web-01,Web Server,sa-east-1,23.45,39.64,12.5,29.89,0.035,0.014,137,49.4,None,0,0
2026-08-03 01:20:00,srv-web-01,Web Server,sa-east-1,21.21,39.68,13.96,27.64,0.015,0.035,126,49.2,None,0,0
2026-08-03 01:28:00,srv-web-01,Web Server,sa-east-1,27.74,42.31,23.6,30.96,0.06,0.04,139,49.5,None,0,0
2026-08-03 01:36:00,srv-web-01,Web Server,sa-east-1,20.8,44.43,14.27,26.55,0.054,0.014,161,49.8,None,0,0
2026-08-03 01:44:00,srv-web-01,Web Server,sa-east-1,25.24,42.26,6.09,27.53,0.024,0.029,125,50.7,None,0,0
2026-08-03 01:52:00,srv-web-01,Web Server,sa-east-1,28.72,45.87,25.8,29.09,0.01,0.016,169,50.6,None,0,0
2026-08-03 02:00:00,srv-web-01,Web Server,sa-east-1,22.96,40.99,11.86,27.77,0.01,0.004,119,51.4,None,0,0
2026-08-03 02:08:00,srv-web-01,Web Server,sa-east-1,18.5,43.38,21.0,28.45,0.018,0.002,163,49.4,None,0,0
2026-08-03 02:16:00,srv-web-01,Web Server,sa-east-1,20.68,43.88,9.51,30.87,0.01,0.041,114,48.7,None,0,0
2026-08-03 02:24:00,srv-web-01,Web Server,sa-east-1,24.59,45.24,11.96,30.46,0.025,0.009,135,49.8,None,0,0
2026-08-03 02:32:00,srv-web-01,Web Server,sa-east-1,19.63,41.85,16.73,29.21,0.025,0.013,122,50.0,None,0,0
2026-08-03 02:40:00,srv-web-01,Web Server,sa-east-1,13.49,42.18,12.77,32.4,0.07,0.004,142,45.2,None,0,0
2026-08-03 02:48:00,srv-web-01,Web Server,sa-east-1,26.0,43.5,18.08,37.51,0.002,0.001,87,53.3,None,0,0
2026-08-03 02:56:00,srv-web-01,Web Server,sa-east-1,22.52,43.65,15.46,28.86,0.011,0.001,126,50.7,None,0,0
2026-08-03 03:04:00,srv-web-01,Web Server,sa-east-1,18.44,44.52,13.75,27.49,0.065,0.01,129,49.6,None,0,0
2026-08-03 03:12:00,srv-web-01,Web Server,sa-east-1,21.42,44.56,19.41,33.49,0.106,0.01,146,51.6,None,0,0
2026-08-03 03:20:00,srv-web-01,Web Server,sa-east-1,21.7,44.57,15.17,29.71,0.13,0.022,142,50.3,None,0,0
2026-08-03 03:28:00,srv-web-01,Web Server,sa-east-1,29.98,45.04,20.65,28.98,0.118,0.043,124,53.5,None,0,0
2026-08-03 03:36:00,srv-web-01,Web Server,sa-east-1,27.78,45.95,13.45,29.48,0.023,0.006,173,51.2,None,0,0
2026-08-03 03:44:00,srv-web-01,Web Server,sa-east-1,27.21,42.99,18.27,27.7,0.007,0.069,151,48.0,None,0,0
2026-08-03 03:52:00,srv-web-01,Web Server,sa-east-1,24.58,40.43,22.85,31.6,0.056,0.017,127,53.0,None,0,0
2026-08-03 04:00:00,srv-web-01,Web Server,sa-east-1,28.76,42.97,22.68,27.89,0.013,0.004,139,50.8,None,0,0
2026-08-03 04:08:00,srv-web-01,Web Server,sa-east-1,30.06,42.97,18.95,29.01,0.03,0.007,106,52.3,None,0,0
2026-08-03 04:16:00,srv-web-01,Web Server,sa-east-1,21.27,47.05,21.93,30.42,0.017,0.026,169,50.2,None,0,0
2026-08-03 04:24:00,srv-web-01,Web Server,sa-east-1,27.26,45.8,21.22,30.85,0.02,0.008,154,51.7,None,0,0
2026-08-03 04:32:00,srv-web-01,Web Server,sa-east-1,22.67,47.89,25.33,31.53,0.001,0.022,135,50.4,None,0,0
2026-08-03 04:40:00,srv-web-01,Web Server,sa-east-1,27.82,41.35,19.62,30.07,0.068,0.082,113,50.8,None,0,0
2026-08-03 04:48:00,srv-web-01,Web Server,sa-east-1,25.77,47.03,20.93,27.77,0.012,0.017,190,50.7,None,0,0
2026-08-03 04:56:00,srv-web-01,Web Server,sa-east-1,27.19,46.06,11.91,27.71,0.066,0.008,127,48.2,None,0,0
2026-08-03 05:04:00,srv-web-01,Web Server,sa-east-1,26.24,44.7,24.55,29.64,0.069,0.01,120,50.9,None,0,0
2026-08-03 05:12:00,srv-web-01,Web Server,sa-east-1,28.8,44.56,16.2,30.69,0.026,0.01,180,50.9,None,0,0
2026-08-03 05:20:00,srv-web-01,Web Server,sa-east-1,28.64,44.6,17.25,31.03,0.022,0.002,185,52.2,None,0,0
2026-08-03 05:28:00,srv-web-01,Web Server,sa-east-1,26.69,44.24,22.74,26.65,0.021,0.036,183,52.9,None,0,0
2026-08-03 05:36:00,srv-web-01,Web Server,sa-east-1,24.26,42.6,17.93,29.24,0.021,0.023,160,51.0,None,0,0
2026-08-03 05:44:00,srv-web-01,Web Server,sa-east-1,25.16,43.2,21.17,30.21,0.002,0.011,138,51.4,None,0,0
2026-08-03 05:52:00,srv-web-01,Web Server,sa-east-1,35.83,43.99,20.92,32.32,0.04,0.01,183,56.0,None,0,0
2026-08-03 06:00:00,srv-web-01,Web Server,sa-east-1,27.43,47.27,23.88,32.11,0.006,0.036,210,51.9,None,0,0
